customer_code,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score,primary_bank,primary_branch
CUS97977,John,Baker,7102132188,1973-11-27,F,john.baker@yahoo.com,+270655518725,Western Cape,East London,7159,0-100K,Employed,518,TymeBank,Digital
CUS40736,Timothy,Stuart,6908027187,2001-07-21,F,timothy.stuart@yahoo.com,+270826400827,Mpumalanga,East London,4523,0-100K,Self-employed,770,FNB,Gateway
CUS48903,David,Lewis,8701193185,1956-10-01,F,david.lewis@yahoo.com,+270623735050,Free State,Johannesburg,8469,250K-500K,Student,577,TymeBank,Digital
CUS59547,Russell,Mckenzie,7804118186,1964-11-09,F,russell.mckenzie@outlook.com,+270837621554,North West,Polokwane,7733,0-100K,Employed,311,Standard Bank,Umhlanga
CUS18934,Kathleen,Gray,7202130084,1977-08-06,F,kathleen.gray@gmail.com,+270793103040,Northern Cape,Pretoria,2398,500K-1M,Retired,563,Nedbank,Rivonia
CUS20046,Logan,Walsh,7007140089,1966-10-21,F,logan.walsh@outlook.com,+270719732934,North West,Kimberley,5255,250K-500K,Retired,665,Capitec,Centurion
CUS29501,Kelly,Kaiser,7209057187,1941-07-17,F,kelly.kaiser@gmail.com,+270672484093,KwaZulu-Natal,Mbombela,2639,0-100K,Employed,606,Capitec,Midrand
CUS99212,Jennifer,Murphy,7809039189,1956-09-03,M,jennifer.murphy@yahoo.com,+270830080025,Western Cape,Polokwane,6047,500K-1M,Self-employed,463,Capitec,Claremont
CUS65611,Charles,Crawford,8511109182,2003-05-14,M,charles.crawford@gmail.com,+270685839120,Eastern Cape,Gqeberha,1744,0-100K,Employed,548,Standard Bank,Umhlanga
CUS20823,Tammy,Miller,9912037081,1995-05-04,F,tammy.miller@yahoo.com,+270821014950,Mpumalanga,Bloemfontein,7919,100K-250K,Student,744,FNB,Gateway
CUS75422,Stacy,Castillo,8009067180,1943-10-01,F,stacy.castillo@yahoo.com,+270844781205,KwaZulu-Natal,Johannesburg,7705,100K-250K,Self-employed,347,ABSA,Pretoria Central
CUS78190,Michael,Miller,7604117181,1969-04-03,F,michael.miller@gmail.com,+270678709303,Limpopo,Johannesburg,3330,0-100K,Self-employed,337,Capitec,Centurion
CUS48992,Shawn,Robertson,7510110084,1955-06-21,F,shawn.robertson@yahoo.com,+270681705292,Gauteng,Durban,3848,0-100K,Self-employed,340,FNB,Gateway
CUS75964,Kimberly,Ross,7702153084,1950-01-05,M,kimberly.ross@outlook.com,+270733897995,Northern Cape,Cape Town,5940,0-100K,Retired,666,ABSA,Cape Town CBD
CUS59584,Wesley,White,9108226083,2006-08-18,M,wesley.white@outlook.com,+270725975262,Northern Cape,East London,5915,500K-1M,Employed,623,Discovery Bank,Lynnwood
CUS78002,Amanda,Ryan,7610101181,1949-11-29,M,amanda.ryan@yahoo.com,+270673637832,Gauteng,Pretoria,9799,1M+,Employed,822,FNB,Gateway
CUS94177,Marie,Rodriguez,8812241084,1974-10-21,F,marie.rodriguez@yahoo.com,+270734517602,Northern Cape,Gqeberha,3463,100K-250K,Self-employed,367,FNB,Tyger Valley
CUS74516,Randall,Olsen,9006283087,1941-09-22,M,randall.olsen@gmail.com,+270603675693,Mpumalanga,Durban,9868,0-100K,Retired,641,Discovery Bank,Lynnwood
CUS24498,Jason,Hale,9501031187,2005-01-12,F,jason.hale@yahoo.com,+270816597588,Eastern Cape,East London,2405,250K-500K,Retired,487,Discovery Bank,Sea Point
CUS79400,Eric,Pugh,8101071187,1955-03-02,F,eric.pugh@gmail.com,+270829591640,North West,Johannesburg,5782,250K-500K,Student,473,FNB,Gateway
CUS18557,Jason,Brock,7504215082,1990-03-24,F,jason.brock@yahoo.com,+270616492049,Northern Cape,Mbombela,7181,500K-1M,Self-employed,431,Standard Bank,Umhlanga
CUS67722,Gregory,Charles,7110167085,1986-12-14,M,gregory.charles@gmail.com,+270826466523,Northern Cape,East London,4452,0-100K,Employed,739,Nedbank,Musgrave
CUS78698,Paul,Griffith,6512155080,1982-07-09,F,paul.griffith@gmail.com,+270625488972,North West,Mbombela,7543,250K-500K,Retired,491,FNB,Gateway
CUS76063,Tara,Harrell,7402226181,2000-04-02,F,tara.harrell@yahoo.com,+270636417278,Free State,Johannesburg,4161,100K-250K,Self-employed,836,Nedbank,Hatfield
CUS27421,Crystal,Miller,9302054184,1952-06-03,M,crystal.miller@yahoo.com,+270769024238,Free State,Pretoria,2832,0-100K,Retired,483,Capitec,Claremont
CUS50911,Brad,Walsh,9711097084,1988-05-19,M,brad.walsh@yahoo.com,+270817293887,Eastern Cape,Polokwane,9628,0-100K,Retired,441,Discovery Bank,Ballito
CUS68816,Matthew,Anderson,6801104183,1989-04-07,F,matthew.anderson@yahoo.com,+270824363121,Eastern Cape,Polokwane,7630,250K-500K,Self-employed,563,TymeBank,Digital
CUS41750,Christina,Cole,9907132182,1953-11-21,M,christina.cole@yahoo.com,+270624764590,North West,Durban,3428,1M+,Employed,647,TymeBank,Digital
CUS85862,Christopher,Rosales,7811267082,1958-08-01,F,christopher.rosales@gmail.com,+270829287944,North West,Gqeberha,3623,0-100K,Self-employed,599,Capitec,Centurion
CUS29593,Alan,Williams,8609094188,1974-04-09,M,alan.williams@yahoo.com,+270793103242,Eastern Cape,Cape Town,3615,0-100K,Retired,648,Capitec,Pinetown
CUS21585,Ashley,Moreno,7109249084,1962-05-19,F,ashley.moreno@outlook.com,+270674058765,Mpumalanga,Gqeberha,1471,500K-1M,Self-employed,542,Standard Bank,Brooklyn
CUS63432,Kyle,Ross,7307204180,1957-08-29,F,kyle.ross@yahoo.com,+270787451302,Mpumalanga,Polokwane,1992,500K-1M,Retired,650,TymeBank,Digital
CUS43980,Maxwell,Jones,6001052084,1953-01-30,M,maxwell.jones@yahoo.com,+270663872730,Mpumalanga,Kimberley,2656,0-100K,Retired,505,Standard Bank,Century City
CUS66371,Yvonne,Gilbert,7103071184,1984-07-13,F,yvonne.gilbert@yahoo.com,+270633360820,Northern Cape,East London,9465,250K-500K,Employed,744,Capitec,Claremont
CUS71853,Brett,Carrillo,7601141184,1985-09-12,M,brett.carrillo@outlook.com,+270603772040,Mpumalanga,Bloemfontein,9177,100K-250K,Student,736,Capitec,Pinetown
CUS13397,Joshua,Baker,6512207080,2001-05-31,M,joshua.baker@gmail.com,+270676742829,Mpumalanga,Gqeberha,7518,0-100K,Student,671,TymeBank,Digital
CUS50874,Michael,Robinson,7703238080,1965-04-02,F,michael.robinson@outlook.com,+270836496117,Northern Cape,Johannesburg,5096,1M+,Retired,454,Standard Bank,Century City
CUS77088,Christine,Jones,6312139183,1971-04-30,F,christine.jones@yahoo.com,+270660537686,Western Cape,Pretoria,7358,1M+,Retired,410,Nedbank,Hatfield
CUS41982,James,Bailey,6906015081,1988-08-23,M,james.bailey@outlook.com,+270631493149,Eastern Cape,East London,2452,0-100K,Retired,803,TymeBank,Digital
CUS83029,Marie,Roth,9207171084,1978-07-10,M,marie.roth@outlook.com,+270626106334,Western Cape,Gqeberha,7455,1M+,Employed,486,TymeBank,Digital
CUS76007,Brian,Johnson,9011248087,1984-12-06,M,brian.johnson@gmail.com,+270718797550,Mpumalanga,Polokwane,7308,250K-500K,Student,650,ABSA,Cape Town CBD
CUS31823,John,Taylor,8505152185,1967-02-01,F,john.taylor@yahoo.com,+270798795005,Free State,Kimberley,5063,100K-250K,Student,824,Nedbank,Musgrave
CUS27578,Cynthia,Tran,6108054081,1986-01-11,M,cynthia.tran@gmail.com,+270769145245,Limpopo,Gqeberha,1008,100K-250K,Employed,829,Nedbank,Rivonia
CUS99901,Sheila,Love,8907025187,1974-01-15,M,sheila.love@outlook.com,+270671637049,North West,Cape Town,4538,500K-1M,Retired,847,ABSA,Cape Town CBD
CUS27078,Aaron,Brown,7201034182,1973-01-29,M,aaron.brown@yahoo.com,+270661793946,Free State,East London,5924,1M+,Employed,441,Capitec,Midrand
CUS43135,Jill,Merritt,7403127081,2001-06-29,M,jill.merritt@yahoo.com,+270843583935,North West,Pretoria,1979,500K-1M,Student,503,ABSA,Durban Central
CUS98023,Michelle,Green,7302268083,1972-12-13,F,michelle.green@gmail.com,+270643107663,Western Cape,Cape Town,3678,250K-500K,Employed,650,Discovery Bank,Sea Point
CUS68090,Richard,Craig,8110089082,1959-02-22,F,richard.craig@gmail.com,+270728808498,North West,Bloemfontein,7545,100K-250K,Employed,426,Nedbank,Musgrave
CUS18613,Joel,Chavez,6204272180,1978-02-06,M,joel.chavez@gmail.com,+270677544513,Gauteng,East London,9101,500K-1M,Retired,730,Standard Bank,Century City
CUS69638,Heather,Grant,8811093087,1964-11-10,M,heather.grant@yahoo.com,+270787361505,Mpumalanga,Johannesburg,2383,100K-250K,Student,635,Standard Bank,Rosebank
CUS17106,Colton,Hoffman,6603283084,1967-01-14,M,colton.hoffman@yahoo.com,+270722907862,Northern Cape,Durban,2885,250K-500K,Retired,568,ABSA,Durban Central
CUS50453,Alexis,Mendoza,6006158189,1948-09-18,F,alexis.mendoza@outlook.com,+270669993341,Limpopo,Cape Town,2307,1M+,Retired,805,Discovery Bank,Ballito
CUS71682,Kathy,Johnson,8410141084,1970-04-13,M,kathy.johnson@gmail.com,+270829203728,Eastern Cape,Pretoria,3574,100K-250K,Retired,620,Capitec,Pinetown
CUS66117,Mike,Walsh,9605230184,1980-09-25,M,mike.walsh@outlook.com,+270813458087,Eastern Cape,Polokwane,8328,1M+,Self-employed,390,Standard Bank,Rosebank
CUS54350,Laura,Lowe,7808078081,1952-02-18,F,laura.lowe@yahoo.com,+270738353476,Eastern Cape,Kimberley,8769,100K-250K,Retired,722,Discovery Bank,Ballito
CUS50240,Natalie,Williams,7807162182,1985-04-21,F,natalie.williams@gmail.com,+270664310302,Northern Cape,Bloemfontein,2583,250K-500K,Student,678,Nedbank,Rivonia
CUS10145,Allison,Johnson,7508132081,1987-11-21,F,allison.johnson@yahoo.com,+270797081165,Western Cape,Cape Town,6597,0-100K,Retired,435,Nedbank,Musgrave
CUS43444,Teresa,Rhodes,6403186184,1993-08-18,M,teresa.rhodes@yahoo.com,+270684344568,KwaZulu-Natal,Durban,2040,500K-1M,Employed,396,Discovery Bank,Ballito
CUS71328,Diane,Howell,6509277186,1971-01-17,M,diane.howell@outlook.com,+270668472511,Mpumalanga,Pretoria,1221,100K-250K,Self-employed,376,FNB,Fourways
CUS52243,Jennifer,Campos,8512129088,1961-12-26,M,jennifer.campos@yahoo.com,+270676696179,Gauteng,Johannesburg,8214,0-100K,Self-employed,784,FNB,Tyger Valley
CUS23316,Brandy,Watkins,9212223186,1971-04-20,M,brandy.watkins@yahoo.com,+270738728024,KwaZulu-Natal,Bloemfontein,4441,1M+,Student,406,Capitec,Pinetown
CUS91505,Robert,Holland,9905272083,1994-05-05,F,robert.holland@outlook.com,+270738219427,Northern Cape,Pretoria,7446,0-100K,Retired,804,Nedbank,Musgrave
CUS23483,Ian,Haynes,7710175189,1947-12-15,M,ian.haynes@gmail.com,+270678014863,Gauteng,Kimberley,9551,100K-250K,Self-employed,626,Nedbank,Rivonia
CUS17031,Gene,Ferrell,7306206081,1982-05-05,F,gene.ferrell@gmail.com,+270798069347,Northern Cape,Polokwane,2120,500K-1M,Employed,701,TymeBank,Digital
CUS76592,Jermaine,Crawford,7502105082,1989-08-22,M,jermaine.crawford@gmail.com,+270638690837,Limpopo,Cape Town,5549,0-100K,Self-employed,772,Nedbank,Hatfield
CUS89129,Gregory,Buchanan,9407279184,1955-06-07,M,gregory.buchanan@gmail.com,+270745817270,Limpopo,Johannesburg,6095,250K-500K,Self-employed,351,FNB,Fourways
CUS14051,Deborah,Davis,6209067086,1946-04-01,F,deborah.davis@gmail.com,+270781822872,Western Cape,Mbombela,1717,100K-250K,Employed,731,TymeBank,Digital
CUS75927,Brian,Villanueva,8209050184,1951-05-30,M,brian.villanueva@yahoo.com,+270661996011,Limpopo,Kimberley,3727,100K-250K,Student,642,Discovery Bank,Lynnwood
CUS98700,Emily,Griffin,7201028186,1960-02-24,M,emily.griffin@yahoo.com,+270651612594,Northern Cape,Mbombela,3411,100K-250K,Retired,722,TymeBank,Digital
CUS85747,Savannah,Robertson,9511022181,1965-01-09,M,savannah.robertson@yahoo.com,+270724841552,Gauteng,Kimberley,6696,250K-500K,Student,301,Nedbank,Hatfield
CUS68258,Jill,Crawford,9201187088,1984-12-14,M,jill.crawford@yahoo.com,+270789110133,Limpopo,Bloemfontein,8050,100K-250K,Self-employed,646,Discovery Bank,Sandton
CUS80056,Russell,Carney,7208123084,1983-06-26,M,russell.carney@yahoo.com,+270621403263,Gauteng,Cape Town,3120,1M+,Retired,722,Discovery Bank,Sandton
CUS81548,Aaron,Byrd,7206163082,1966-03-21,M,aaron.byrd@outlook.com,+270726763683,Northern Cape,Bloemfontein,7422,0-100K,Self-employed,670,Nedbank,V&A Waterfront
CUS74998,Timothy,Knox,8503282185,1973-02-25,M,timothy.knox@yahoo.com,+270663418592,Mpumalanga,Johannesburg,2599,0-100K,Student,349,ABSA,Pretoria Central
CUS91229,Samuel,Pratt,8311078183,1980-09-21,F,samuel.pratt@outlook.com,+270670967694,Mpumalanga,Johannesburg,5617,100K-250K,Employed,625,FNB,Menlyn
CUS43901,Patricia,Arellano,9605163184,1978-04-11,M,patricia.arellano@yahoo.com,+270744619796,KwaZulu-Natal,Durban,6667,250K-500K,Retired,816,ABSA,Cape Town CBD
CUS33720,Nathan,Shepard,6907206086,1958-06-19,M,nathan.shepard@outlook.com,+270640000616,Gauteng,Pretoria,5940,500K-1M,Student,362,Discovery Bank,Sandton
CUS44176,Shane,Powell,8805027088,1967-02-04,M,shane.powell@yahoo.com,+270689604406,Limpopo,Cape Town,2566,500K-1M,Employed,687,FNB,Tyger Valley
CUS60932,Melanie,Robertson,8805023181,1977-12-10,F,melanie.robertson@outlook.com,+270846280489,Gauteng,Johannesburg,1631,1M+,Student,791,ABSA,Cape Town CBD
CUS19923,Emily,Dean,8109017187,1951-02-15,M,emily.dean@gmail.com,+270816042633,KwaZulu-Natal,Durban,7342,0-100K,Self-employed,669,Nedbank,V&A Waterfront
CUS76875,David,Berg,7808083083,1967-02-22,F,david.berg@yahoo.com,+270647219242,Free State,Polokwane,4315,1M+,Student,702,Capitec,Pinetown
CUS61963,Joshua,Reese,6008279184,1959-04-04,M,joshua.reese@outlook.com,+270657776703,Gauteng,Gqeberha,4650,0-100K,Employed,462,ABSA,Cape Town CBD
CUS86432,Sharon,Taylor,9402165189,1998-01-29,F,sharon.taylor@yahoo.com,+270644055670,Western Cape,Johannesburg,1741,1M+,Student,357,Standard Bank,Century City
CUS90260,Donald,Salinas,6902200187,1944-12-11,F,donald.salinas@outlook.com,+270811863609,KwaZulu-Natal,East London,7195,500K-1M,Student,530,TymeBank,Digital
CUS88619,Reginald,White,7912145087,1969-02-19,M,reginald.white@gmail.com,+270665215732,Eastern Cape,Durban,7218,100K-250K,Retired,348,Nedbank,V&A Waterfront
CUS62658,Megan,Wilcox,9809196087,1942-05-12,F,megan.wilcox@gmail.com,+270656316511,KwaZulu-Natal,Durban,7166,1M+,Retired,776,TymeBank,Digital
CUS52181,Mary,Miller,6112024082,2005-06-08,M,mary.miller@gmail.com,+270639033327,Gauteng,Pretoria,2148,1M+,Retired,571,Standard Bank,Brooklyn
CUS76630,Nicole,Benton,8712231186,1942-03-16,M,nicole.benton@gmail.com,+270849044141,Free State,Johannesburg,4878,1M+,Student,442,Standard Bank,Umhlanga
CUS59445,Helen,Jones,7610065084,1996-01-13,M,helen.jones@outlook.com,+270824363120,Gauteng,Mbombela,9162,250K-500K,Employed,740,Discovery Bank,Sandton
CUS49403,Gregory,Baxter,8209252188,1995-09-25,M,gregory.baxter@yahoo.com,+270683683264,Limpopo,Bloemfontein,4101,250K-500K,Retired,528,Nedbank,Hatfield
CUS90648,Crystal,Wheeler,6205204086,1958-10-16,F,crystal.wheeler@gmail.com,+270830131798,Gauteng,Bloemfontein,9268,100K-250K,Employed,330,FNB,Gateway
CUS43228,Teresa,Ramirez,9406073183,1986-02-15,F,teresa.ramirez@yahoo.com,+270827119588,Free State,Durban,6968,1M+,Retired,446,TymeBank,Digital
CUS37611,Brian,Gutierrez,9005176189,1956-05-08,M,brian.gutierrez@gmail.com,+270689111941,Free State,Durban,1496,250K-500K,Self-employed,412,Discovery Bank,Ballito
CUS22733,Brandon,Smith,7612240085,1993-07-14,F,brandon.smith@gmail.com,+270650175700,Gauteng,Polokwane,2672,250K-500K,Employed,414,TymeBank,Digital
CUS38131,Daniel,Parker,7908272187,1966-08-29,M,daniel.parker@gmail.com,+270733007679,Northern Cape,Kimberley,3085,100K-250K,Employed,448,FNB,Menlyn
CUS58127,Briana,Freeman,6503030187,1967-09-15,M,briana.freeman@yahoo.com,+270845834122,Limpopo,Mbombela,2839,1M+,Self-employed,365,Capitec,Claremont
CUS42472,Michael,Ortega,8607049084,2002-09-18,M,michael.ortega@yahoo.com,+270749563073,Eastern Cape,Polokwane,5690,500K-1M,Employed,704,TymeBank,Digital
CUS38830,David,Houston,6505185089,1993-03-31,M,david.houston@gmail.com,+270783303547,Gauteng,Johannesburg,9218,100K-250K,Retired,423,Nedbank,V&A Waterfront
CUS63417,Jeffrey,Morris,8410079085,1957-12-21,F,jeffrey.morris@gmail.com,+270736666392,Eastern Cape,Johannesburg,7422,1M+,Employed,728,Nedbank,Rivonia
CUS36080,Gregory,Owens,7601165083,2000-07-06,M,gregory.owens@yahoo.com,+270718516943,Free State,Pretoria,5836,1M+,Retired,715,FNB,Fourways
CUS82485,Michelle,Horn,6902235185,1941-03-14,M,michelle.horn@yahoo.com,+270677584678,Mpumalanga,Polokwane,6169,100K-250K,Self-employed,759,TymeBank,Digital
CUS78483,Joseph,Smith,7001288086,1973-04-28,M,joseph.smith@gmail.com,+270817217936,North West,Cape Town,5707,100K-250K,Employed,401,Capitec,Midrand
CUS15992,Douglas,Colon,9101237188,1985-01-06,M,douglas.colon@yahoo.com,+270843867202,Eastern Cape,Cape Town,5991,1M+,Employed,831,Capitec,Claremont
CUS75950,Nathan,Manning,8404197087,1952-01-24,M,nathan.manning@gmail.com,+270835801488,Limpopo,Gqeberha,3786,100K-250K,Retired,358,ABSA,Cape Town CBD
CUS80869,Charles,Richards,6007238185,1976-11-08,F,charles.richards@yahoo.com,+270736625863,KwaZulu-Natal,Cape Town,6262,0-100K,Self-employed,676,TymeBank,Digital
CUS39144,Alexis,Fischer,6207113184,1973-10-21,F,alexis.fischer@gmail.com,+270790876749,Limpopo,Johannesburg,3677,0-100K,Self-employed,397,Discovery Bank,Lynnwood
CUS74074,Austin,Griffin,9803226186,1990-03-08,M,austin.griffin@gmail.com,+270710675682,Eastern Cape,Gqeberha,3114,100K-250K,Retired,739,Nedbank,Musgrave
CUS26208,John,Scott,8412111080,1985-05-28,F,john.scott@outlook.com,+270617522403,Northern Cape,Kimberley,2500,250K-500K,Self-employed,498,FNB,Menlyn
CUS19983,Rachel,Watkins,8512153089,1985-04-03,M,rachel.watkins@gmail.com,+270647786383,North West,Bloemfontein,6035,0-100K,Retired,650,Discovery Bank,Ballito
CUS49590,Jeremy,Ramirez,7705111089,2005-10-10,M,jeremy.ramirez@yahoo.com,+270829161996,Free State,Mbombela,4724,0-100K,Self-employed,423,Capitec,Pinetown
CUS62066,Stephanie,Matthews,8809234182,1961-04-15,M,stephanie.matthews@gmail.com,+270831738757,Mpumalanga,Durban,2494,100K-250K,Student,717,Standard Bank,Century City
CUS85866,Amy,Galloway,8009061182,1983-08-22,M,amy.galloway@outlook.com,+270659503423,Mpumalanga,East London,6934,100K-250K,Student,804,ABSA,Sandton
CUS72394,Lawrence,Boyle,7205249186,1947-09-20,M,lawrence.boyle@gmail.com,+270835123816,Eastern Cape,Pretoria,4742,250K-500K,Self-employed,530,Nedbank,V&A Waterfront
CUS53933,William,Lara,7312094087,1945-08-14,F,william.lara@gmail.com,+270831230284,North West,Pretoria,2127,250K-500K,Student,406,Capitec,Pinetown
CUS26557,Gary,Hart,7906260082,1985-04-01,M,gary.hart@yahoo.com,+270788894774,Free State,East London,2206,100K-250K,Student,483,Capitec,Midrand
CUS40889,James,Brown,6803071183,1963-09-24,F,james.brown@gmail.com,+270765593638,North West,Durban,9197,100K-250K,Self-employed,420,Capitec,Claremont
CUS88757,Jason,Wilson,6607153186,1955-12-14,F,jason.wilson@gmail.com,+270841804473,Free State,Johannesburg,1217,1M+,Employed,591,Capitec,Pinetown
CUS59077,Laura,Stone,7607235080,1977-08-17,M,laura.stone@yahoo.com,+270620645192,Limpopo,Durban,6774,100K-250K,Retired,720,ABSA,Sandton
CUS25079,Joseph,Hoffman,6010022082,1981-01-09,F,joseph.hoffman@yahoo.com,+270711693213,Northern Cape,Bloemfontein,8364,500K-1M,Student,686,Standard Bank,Umhlanga
CUS41712,Daniel,Smith,9706060082,1944-11-09,M,daniel.smith@yahoo.com,+270611267846,Limpopo,Bloemfontein,9981,250K-500K,Employed,390,Standard Bank,Brooklyn
CUS56223,Colton,Goodman,9208081187,1979-09-14,M,colton.goodman@gmail.com,+270689976732,Northern Cape,Cape Town,4971,100K-250K,Self-employed,613,Standard Bank,Rosebank
CUS54131,Gabriel,Collier,8604194080,1943-08-19,F,gabriel.collier@outlook.com,+270678026792,Western Cape,Bloemfontein,5018,1M+,Student,618,FNB,Gateway
CUS39267,Kayla,Flores,7306160185,2001-09-11,M,kayla.flores@gmail.com,+270645934722,Free State,Mbombela,9822,0-100K,Employed,366,Standard Bank,Umhlanga
CUS93406,Gina,Fisher,7303055081,1995-03-09,F,gina.fisher@yahoo.com,+270680744133,KwaZulu-Natal,Polokwane,6682,0-100K,Employed,449,Standard Bank,Century City
CUS40387,April,Crawford,7007093189,1990-02-27,M,april.crawford@gmail.com,+270648182112,Northern Cape,Cape Town,2893,0-100K,Self-employed,619,ABSA,Cape Town CBD
CUS56601,Sharon,Fox,9807067180,1961-11-09,M,sharon.fox@gmail.com,+270614870218,North West,Pretoria,9991,500K-1M,Student,376,Capitec,Pinetown
CUS16961,Kevin,Figueroa,6503041188,1978-06-24,F,kevin.figueroa@gmail.com,+270725309244,North West,Bloemfontein,7104,500K-1M,Student,804,Nedbank,Musgrave
CUS67510,Kim,Pitts,8208224180,1955-03-19,F,kim.pitts@yahoo.com,+270641177298,Limpopo,Bloemfontein,5677,100K-250K,Employed,737,TymeBank,Digital
CUS29685,Michelle,Martinez,6509227184,2005-08-31,F,michelle.martinez@gmail.com,+270687409905,Eastern Cape,Bloemfontein,2461,100K-250K,Self-employed,300,Discovery Bank,Ballito
CUS33816,Rhonda,Fuller,6903099180,1981-12-17,F,rhonda.fuller@yahoo.com,+270749339233,Gauteng,Durban,1617,1M+,Retired,792,Nedbank,Musgrave
CUS22483,Connie,Spence,9810215185,1992-10-13,M,connie.spence@yahoo.com,+270615652794,Eastern Cape,Gqeberha,2375,250K-500K,Retired,725,Nedbank,V&A Waterfront
CUS10520,Mason,Adams,6905248185,1987-03-25,F,mason.adams@yahoo.com,+270659646872,KwaZulu-Natal,Bloemfontein,2562,1M+,Student,375,Discovery Bank,Sea Point
CUS53507,Misty,Long,7610125184,1953-11-11,M,misty.long@gmail.com,+270823042189,Free State,Pretoria,7659,250K-500K,Self-employed,524,Nedbank,Hatfield
CUS63289,Kevin,Lane,6804093183,1939-02-10,F,kevin.lane@gmail.com,+270658290943,North West,Bloemfontein,1581,100K-250K,Retired,689,Capitec,Centurion
CUS44057,Joshua,Carson,8110261183,1946-03-01,M,joshua.carson@yahoo.com,+270769961026,Gauteng,Polokwane,2822,500K-1M,Student,368,Nedbank,V&A Waterfront
