account_id,customer_id,bank_name,branch_name,bank_code,swift_code,account_type,opening_date,balance,status,interest_rate,currency
ACC864117,CUS74074,Nedbank,Hatfield,198765,NEDSZAJJ,Current,2021-07-08,785086.58,Dormant,8.49,ZAR
ACC720382,CUS74074,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Savings,2023-06-19,917456.09,Closed,7.58,ZAR
ACC161301,CUS74074,Discovery Bank,Ballito,679000,DISCJJ,Savings,2023-07-27,598235.49,Active,8.45,ZAR
ACC272716,CUS74074,Capitec,Midrand,470010,CABLZAJJ,Home Loan,2023-11-25,739913.96,Closed,5.38,ZAR
ACC437073,CUS20121,Standard Bank,Century City,051001,SBZAZAJJ,Savings,2024-04-06,811049.99,Active,4.49,ZAR
ACC234681,CUS20121,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2022-05-13,709001.12,Dormant,9.11,ZAR
ACC171900,CUS60680,FNB,Gateway,250655,FIRNZAJJ,Current,2024-05-09,977308.54,Active,8.15,ZAR
ACC207893,CUS60680,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2023-09-08,61350.01,Active,5.33,ZAR
ACC436451,CUS25062,FNB,Fourways,250655,FIRNZAJJ,Savings,2020-03-26,188761.07,Closed,3.91,ZAR
ACC797246,CUS25062,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-05-01,655801.71,Closed,4.86,ZAR
ACC573032,CUS25062,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Current,2023-06-05,873247.75,Active,10.24,ZAR
ACC856513,CUS58674,Capitec,Midrand,470010,CABLZAJJ,Home Loan,2024-09-16,632912.75,Active,4.75,ZAR
ACC556544,CUS58674,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Current,2020-05-15,411550.21,Active,10.33,ZAR
ACC795101,CUS58674,Nedbank,Hatfield,198765,NEDSZAJJ,Credit Card,2023-10-04,865226.05,Active,9.0,ZAR
ACC808039,CUS58674,ABSA,Cape Town CBD,632005,ABSAZAJJ,Credit Card,2022-03-15,832931.77,Active,4.64,ZAR
ACC703905,CUS49132,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2022-10-14,487292.78,Dormant,5.17,ZAR
ACC860881,CUS49132,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2020-01-03,507160.58,Active,6.0,ZAR
ACC370239,CUS49132,Standard Bank,Century City,051001,SBZAZAJJ,Home Loan,2020-09-03,140379.03,Active,6.33,ZAR
ACC391972,CUS88577,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2021-01-11,484230.74,Dormant,3.65,ZAR
ACC102911,CUS88577,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2020-01-12,962100.21,Active,8.63,ZAR
ACC219725,CUS88577,Capitec,Pinetown,470010,CABLZAJJ,Investment,2020-06-18,744123.57,Active,4.59,ZAR
ACC874413,CUS88577,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2022-05-26,654493.49,Dormant,6.11,ZAR
ACC918850,CUS27226,Discovery Bank,Sea Point,679000,DISCJJ,Investment,2022-11-06,618895.4,Dormant,8.16,ZAR
ACC230708,CUS27226,Standard Bank,Rosebank,051001,SBZAZAJJ,Credit Card,2020-12-09,621829.75,Closed,5.09,ZAR
ACC574935,CUS27226,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2022-12-18,933868.89,Active,6.4,ZAR
ACC122033,CUS72089,FNB,Tyger Valley,250655,FIRNZAJJ,Home Loan,2024-08-20,32463.09,Active,4.39,ZAR
ACC496114,CUS72089,ABSA,Durban Central,632005,ABSAZAJJ,Home Loan,2021-07-22,247724.3,Dormant,5.63,ZAR
ACC864883,CUS72089,Discovery Bank,Sea Point,679000,DISCJJ,Current,2023-01-26,942723.15,Closed,4.08,ZAR
ACC669864,CUS72089,Discovery Bank,Lynnwood,679000,DISCJJ,Home Loan,2023-09-28,654310.12,Active,7.21,ZAR
ACC464875,CUS44230,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2024-03-18,232445.77,Dormant,5.81,ZAR
ACC705807,CUS44230,FNB,Fourways,250655,FIRNZAJJ,Savings,2020-06-26,907751.15,Active,10.78,ZAR
ACC955015,CUS44230,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2024-08-25,757435.17,Active,4.48,ZAR
ACC785451,CUS91970,Discovery Bank,Ballito,679000,DISCJJ,Investment,2023-02-10,65545.29,Active,5.61,ZAR
ACC325500,CUS91970,Standard Bank,Century City,051001,SBZAZAJJ,Savings,2020-10-13,27267.85,Closed,7.66,ZAR
ACC833323,CUS88703,Standard Bank,Brooklyn,051001,SBZAZAJJ,Home Loan,2024-02-09,504098.28,Active,11.79,ZAR
ACC827910,CUS88703,ABSA,Cape Town CBD,632005,ABSAZAJJ,Current,2021-01-02,227007.65,Closed,6.67,ZAR
ACC680151,CUS88703,FNB,Fourways,250655,FIRNZAJJ,Investment,2020-08-06,895931.08,Active,11.06,ZAR
ACC150642,CUS88703,FNB,Gateway,250655,FIRNZAJJ,Credit Card,2023-12-11,775409.76,Closed,10.58,ZAR
ACC295438,CUS26612,Capitec,Claremont,470010,CABLZAJJ,Investment,2024-09-18,803111.62,Dormant,10.85,ZAR
ACC762498,CUS71721,Capitec,Centurion,470010,CABLZAJJ,Savings,2023-06-30,419360.85,Active,6.94,ZAR
ACC969168,CUS71721,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2024-02-07,459147.67,Dormant,4.57,ZAR
ACC455577,CUS90744,Discovery Bank,Sea Point,679000,DISCJJ,Current,2021-10-27,541344.34,Active,8.54,ZAR
ACC473614,CUS90744,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2024-02-05,341476.83,Active,8.82,ZAR
ACC694355,CUS90744,Discovery Bank,Sea Point,679000,DISCJJ,Current,2021-01-26,575114.93,Active,6.02,ZAR
ACC888511,CUS90744,TymeBank,Digital,678910,TYMEZAJJ,Investment,2023-02-11,181154.11,Active,7.61,ZAR
ACC440292,CUS58631,ABSA,Cape Town CBD,632005,ABSAZAJJ,Credit Card,2021-07-14,630534.14,Active,11.44,ZAR
ACC395163,CUS58631,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2023-06-05,145339.26,Dormant,10.91,ZAR
ACC356160,CUS68121,TymeBank,Digital,678910,TYMEZAJJ,Current,2023-09-09,166114.66,Active,5.41,ZAR
ACC411979,CUS68121,Discovery Bank,Sea Point,679000,DISCJJ,Credit Card,2023-10-24,820965.92,Dormant,6.46,ZAR
ACC579158,CUS82497,Discovery Bank,Sea Point,679000,DISCJJ,Current,2021-09-04,770423.45,Active,6.75,ZAR
ACC371022,CUS82497,ABSA,Sandton,632005,ABSAZAJJ,Credit Card,2023-08-17,144747.21,Closed,6.56,ZAR
ACC461119,CUS53150,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2022-05-25,407390.83,Active,7.53,ZAR
ACC579040,CUS53150,Standard Bank,Century City,051001,SBZAZAJJ,Investment,2023-12-26,512470.83,Active,4.39,ZAR
ACC317172,CUS53150,Standard Bank,Umhlanga,051001,SBZAZAJJ,Home Loan,2021-03-12,65101.25,Active,3.97,ZAR
ACC374754,CUS32840,Capitec,Pinetown,470010,CABLZAJJ,Savings,2022-05-15,798356.45,Closed,6.18,ZAR
ACC998497,CUS32840,Capitec,Pinetown,470010,CABLZAJJ,Current,2022-11-05,603292.47,Active,9.98,ZAR
ACC451502,CUS32840,TymeBank,Digital,678910,TYMEZAJJ,Investment,2020-02-29,169830.16,Active,6.78,ZAR
ACC273050,CUS32840,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2023-09-14,3862.62,Active,3.94,ZAR
ACC775638,CUS71461,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2024-09-01,5111.26,Active,8.45,ZAR
ACC470917,CUS71461,Capitec,Claremont,470010,CABLZAJJ,Current,2023-11-30,475681.58,Active,3.9,ZAR
ACC396939,CUS70968,ABSA,Cape Town CBD,632005,ABSAZAJJ,Home Loan,2024-04-16,617094.17,Active,9.99,ZAR
ACC145447,CUS52100,Capitec,Centurion,470010,CABLZAJJ,Savings,2024-09-08,352350.83,Active,4.9,ZAR
ACC421894,CUS76132,FNB,Fourways,250655,FIRNZAJJ,Investment,2022-05-11,645670.2,Dormant,6.83,ZAR
ACC602126,CUS76132,FNB,Gateway,250655,FIRNZAJJ,Savings,2021-01-09,114167.35,Active,6.06,ZAR
ACC414936,CUS76132,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2020-09-20,889678.93,Active,8.63,ZAR
ACC783656,CUS76132,ABSA,Sandton,632005,ABSAZAJJ,Savings,2021-11-13,455439.82,Active,9.67,ZAR
ACC238973,CUS79745,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2023-03-23,198686.01,Closed,7.89,ZAR
ACC653079,CUS79745,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2023-11-27,248491.2,Active,10.13,ZAR
ACC582801,CUS22875,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2023-07-27,611029.3,Active,10.89,ZAR
ACC313990,CUS22875,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2020-11-28,895356.95,Active,5.13,ZAR
ACC134110,CUS72009,Standard Bank,Century City,051001,SBZAZAJJ,Home Loan,2020-04-15,177992.27,Active,3.87,ZAR
ACC721089,CUS72009,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2022-09-17,650007.43,Closed,4.33,ZAR
ACC892075,CUS72009,FNB,Menlyn,250655,FIRNZAJJ,Home Loan,2020-12-24,601453.57,Dormant,9.57,ZAR
ACC835887,CUS72009,Standard Bank,Century City,051001,SBZAZAJJ,Savings,2021-04-21,333173.53,Closed,10.09,ZAR
ACC130180,CUS17859,Discovery Bank,Lynnwood,679000,DISCJJ,Home Loan,2024-05-19,451815.76,Active,6.2,ZAR
ACC647893,CUS20738,ABSA,Cape Town CBD,632005,ABSAZAJJ,Savings,2020-08-05,107886.42,Closed,5.16,ZAR
ACC207889,CUS20738,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2022-11-12,697622.35,Active,8.42,ZAR
ACC880131,CUS20738,ABSA,Sandton,632005,ABSAZAJJ,Current,2020-02-14,781811.14,Active,6.61,ZAR
ACC480291,CUS55737,Standard Bank,Brooklyn,051001,SBZAZAJJ,Home Loan,2020-11-10,135473.47,Closed,6.44,ZAR
ACC818354,CUS62070,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2021-05-13,47786.49,Active,9.0,ZAR
ACC124980,CUS62070,TymeBank,Digital,678910,TYMEZAJJ,Savings,2020-10-21,55585.77,Active,4.88,ZAR
ACC320445,CUS62070,FNB,Tyger Valley,250655,FIRNZAJJ,Current,2023-10-24,919948.6,Active,10.18,ZAR
ACC989536,CUS86112,FNB,Menlyn,250655,FIRNZAJJ,Home Loan,2024-10-10,73306.55,Active,5.81,ZAR
ACC895225,CUS86112,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2020-06-01,482625.85,Closed,11.51,ZAR
ACC138752,CUS27897,Capitec,Pinetown,470010,CABLZAJJ,Home Loan,2022-04-22,621617.61,Active,6.09,ZAR
ACC887509,CUS27897,FNB,Gateway,250655,FIRNZAJJ,Investment,2020-03-28,268805.28,Dormant,6.3,ZAR
ACC923831,CUS99720,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2023-10-23,468164.37,Closed,8.61,ZAR
ACC572323,CUS99720,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2023-02-24,983587.34,Closed,10.56,ZAR
ACC700199,CUS99720,TymeBank,Digital,678910,TYMEZAJJ,Current,2023-05-11,480248.87,Active,9.15,ZAR
ACC441886,CUS99720,FNB,Menlyn,250655,FIRNZAJJ,Investment,2020-11-11,184657.87,Closed,11.06,ZAR
ACC492138,CUS87219,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2022-02-05,979403.61,Active,7.88,ZAR
ACC174713,CUS87219,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2023-05-21,343712.77,Closed,10.86,ZAR
ACC149967,CUS87219,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2023-05-22,875676.1,Dormant,7.34,ZAR
ACC616510,CUS28300,FNB,Fourways,250655,FIRNZAJJ,Current,2024-02-14,370076.76,Active,10.07,ZAR
ACC900302,CUS28300,Discovery Bank,Sandton,679000,DISCJJ,Current,2021-08-30,493413.33,Dormant,10.11,ZAR
ACC192246,CUS28300,Nedbank,Rivonia,198765,NEDSZAJJ,Home Loan,2020-02-06,372744.57,Active,3.85,ZAR
ACC464200,CUS60798,Capitec,Claremont,470010,CABLZAJJ,Credit Card,2021-04-01,606248.99,Active,11.22,ZAR
ACC782053,CUS60798,FNB,Tyger Valley,250655,FIRNZAJJ,Savings,2024-01-22,633327.78,Active,7.23,ZAR
ACC145731,CUS60798,Discovery Bank,Sea Point,679000,DISCJJ,Investment,2024-05-14,738043.14,Active,5.11,ZAR
ACC769478,CUS91772,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2023-03-24,227053.5,Active,7.38,ZAR
ACC149651,CUS91772,Discovery Bank,Lynnwood,679000,DISCJJ,Current,2020-09-07,732846.63,Active,6.26,ZAR
ACC290677,CUS91772,Nedbank,Rivonia,198765,NEDSZAJJ,Credit Card,2023-05-29,755104.72,Dormant,10.05,ZAR
ACC815452,CUS91772,Capitec,Centurion,470010,CABLZAJJ,Current,2020-08-16,912805.09,Closed,9.28,ZAR
ACC770082,CUS40389,Capitec,Pinetown,470010,CABLZAJJ,Investment,2020-11-11,774567.98,Active,4.23,ZAR
ACC571126,CUS40389,ABSA,Cape Town CBD,632005,ABSAZAJJ,Home Loan,2021-11-20,778583.0,Active,11.23,ZAR
ACC681660,CUS40389,ABSA,Durban Central,632005,ABSAZAJJ,Investment,2023-01-13,258003.55,Closed,7.72,ZAR
ACC742545,CUS62247,Standard Bank,Rosebank,051001,SBZAZAJJ,Investment,2024-03-10,449814.65,Active,5.28,ZAR
ACC753337,CUS62247,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2023-11-15,142523.26,Active,4.64,ZAR
ACC715936,CUS62247,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2021-04-09,868428.91,Closed,7.98,ZAR
ACC790984,CUS62247,Discovery Bank,Sandton,679000,DISCJJ,Investment,2022-08-07,737287.52,Active,8.46,ZAR
ACC102838,CUS63066,Discovery Bank,Sandton,679000,DISCJJ,Investment,2022-02-06,330227.35,Active,4.89,ZAR
ACC241969,CUS63066,FNB,Gateway,250655,FIRNZAJJ,Investment,2020-11-19,164030.1,Dormant,5.09,ZAR
ACC813908,CUS57082,Nedbank,Rivonia,198765,NEDSZAJJ,Credit Card,2020-01-30,102249.48,Active,7.65,ZAR
ACC782061,CUS34859,FNB,Tyger Valley,250655,FIRNZAJJ,Investment,2020-12-09,459072.17,Dormant,11.33,ZAR
ACC340323,CUS34859,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Savings,2023-09-29,861216.12,Active,11.93,ZAR
ACC909054,CUS34859,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2023-10-12,9988.7,Dormant,4.27,ZAR
ACC389906,CUS34859,Standard Bank,Brooklyn,051001,SBZAZAJJ,Home Loan,2020-11-21,16077.65,Active,6.45,ZAR
ACC785690,CUS23229,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2022-05-25,395529.83,Active,5.6,ZAR
ACC460893,CUS23229,TymeBank,Digital,678910,TYMEZAJJ,Current,2023-10-16,128920.44,Closed,8.53,ZAR
ACC109783,CUS23229,ABSA,Durban Central,632005,ABSAZAJJ,Credit Card,2020-04-21,324305.22,Closed,6.41,ZAR
ACC756879,CUS27029,TymeBank,Digital,678910,TYMEZAJJ,Savings,2020-02-03,465210.52,Active,7.96,ZAR
ACC250259,CUS27029,TymeBank,Digital,678910,TYMEZAJJ,Savings,2022-09-10,869236.43,Active,10.73,ZAR
ACC734572,CUS89988,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Savings,2022-07-28,102935.75,Active,8.55,ZAR
ACC136977,CUS89988,Capitec,Centurion,470010,CABLZAJJ,Investment,2020-03-10,158936.73,Dormant,9.6,ZAR
ACC562814,CUS94692,Capitec,Claremont,470010,CABLZAJJ,Credit Card,2021-04-23,732107.53,Dormant,11.45,ZAR
ACC411079,CUS94692,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2020-12-21,494779.01,Closed,6.06,ZAR
ACC748594,CUS94692,FNB,Gateway,250655,FIRNZAJJ,Investment,2022-07-13,575557.2,Active,5.36,ZAR
ACC508506,CUS75283,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Home Loan,2024-02-13,817094.91,Closed,8.5,ZAR
ACC465145,CUS75283,Capitec,Pinetown,470010,CABLZAJJ,Investment,2024-10-15,892775.24,Active,9.76,ZAR
ACC788934,CUS75283,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2024-06-04,441861.84,Closed,9.07,ZAR
ACC461840,CUS75283,FNB,Fourways,250655,FIRNZAJJ,Savings,2024-07-29,11353.4,Active,10.12,ZAR
ACC734741,CUS16498,FNB,Gateway,250655,FIRNZAJJ,Current,2023-10-11,551349.25,Active,9.04,ZAR
ACC822589,CUS16498,ABSA,Durban Central,632005,ABSAZAJJ,Home Loan,2020-12-24,336187.2,Active,7.68,ZAR
ACC543012,CUS16498,FNB,Tyger Valley,250655,FIRNZAJJ,Home Loan,2020-09-20,533544.51,Active,11.46,ZAR
ACC687305,CUS97896,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2023-11-18,888684.99,Active,7.81,ZAR
ACC751856,CUS97896,ABSA,Pretoria Central,632005,ABSAZAJJ,Investment,2020-02-17,252714.5,Closed,5.57,ZAR
ACC134159,CUS97896,TymeBank,Digital,678910,TYMEZAJJ,Current,2021-04-23,702208.22,Dormant,10.99,ZAR
ACC935592,CUS97896,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Investment,2023-08-14,388953.61,Active,4.16,ZAR
ACC416314,CUS85546,Discovery Bank,Sea Point,679000,DISCJJ,Credit Card,2020-06-22,348272.18,Dormant,4.08,ZAR
ACC225390,CUS73255,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2020-01-30,914071.34,Active,8.23,ZAR
ACC531274,CUS73255,ABSA,Sandton,632005,ABSAZAJJ,Credit Card,2020-09-28,969469.28,Active,5.08,ZAR
ACC589263,CUS73255,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-03-04,409275.17,Dormant,6.41,ZAR
ACC400714,CUS73255,Standard Bank,Umhlanga,051001,SBZAZAJJ,Investment,2022-07-03,412121.07,Active,4.83,ZAR
ACC173845,CUS73672,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2021-04-21,485464.53,Active,8.95,ZAR
ACC631184,CUS10370,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2021-08-24,694005.9,Active,7.19,ZAR
ACC724000,CUS10465,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2024-01-15,511026.14,Active,8.31,ZAR
ACC298414,CUS10465,Discovery Bank,Ballito,679000,DISCJJ,Investment,2023-04-13,668055.52,Dormant,9.67,ZAR
ACC399911,CUS10465,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-07-11,115986.77,Active,10.81,ZAR
ACC128135,CUS10465,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2022-05-01,188316.72,Dormant,5.19,ZAR
ACC364006,CUS16907,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2021-11-04,20272.82,Closed,11.58,ZAR
ACC422140,CUS16907,Standard Bank,Rosebank,051001,SBZAZAJJ,Home Loan,2022-11-13,804802.21,Active,4.16,ZAR
ACC987554,CUS16907,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2023-11-26,916546.47,Active,7.21,ZAR
ACC339361,CUS16907,Discovery Bank,Sea Point,679000,DISCJJ,Investment,2022-02-19,736874.55,Active,10.51,ZAR
ACC867041,CUS63912,Discovery Bank,Ballito,679000,DISCJJ,Savings,2022-07-08,514701.15,Closed,3.51,ZAR
ACC215609,CUS63912,FNB,Gateway,250655,FIRNZAJJ,Savings,2022-01-15,817703.91,Active,5.0,ZAR
ACC575880,CUS63912,FNB,Menlyn,250655,FIRNZAJJ,Home Loan,2023-08-20,432035.4,Active,11.23,ZAR
ACC817848,CUS63912,FNB,Menlyn,250655,FIRNZAJJ,Savings,2021-08-20,324757.05,Active,5.57,ZAR
ACC525421,CUS28501,Discovery Bank,Sandton,679000,DISCJJ,Investment,2022-12-22,194122.56,Active,3.99,ZAR
ACC912553,CUS28501,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2020-02-22,382437.75,Active,4.21,ZAR
ACC314674,CUS96597,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-01-16,628864.14,Active,10.59,ZAR
ACC216351,CUS96597,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2022-11-28,178592.55,Active,4.29,ZAR
ACC441068,CUS96597,TymeBank,Digital,678910,TYMEZAJJ,Investment,2024-01-02,259100.46,Dormant,7.49,ZAR
ACC365620,CUS41505,FNB,Menlyn,250655,FIRNZAJJ,Investment,2024-06-01,486061.11,Active,8.5,ZAR
ACC680009,CUS41505,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2024-11-09,656345.34,Closed,4.28,ZAR
ACC193573,CUS41505,FNB,Fourways,250655,FIRNZAJJ,Savings,2023-06-16,29113.16,Active,11.62,ZAR
ACC122653,CUS41505,Capitec,Pinetown,470010,CABLZAJJ,Current,2023-08-06,314577.53,Active,8.52,ZAR
ACC390104,CUS20648,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2020-01-04,387767.86,Active,3.87,ZAR
ACC708931,CUS20648,TymeBank,Digital,678910,TYMEZAJJ,Savings,2022-03-28,132043.07,Active,8.48,ZAR
ACC843671,CUS20648,Standard Bank,Brooklyn,051001,SBZAZAJJ,Savings,2023-06-24,868719.89,Active,8.76,ZAR
ACC732199,CUS45618,FNB,Gateway,250655,FIRNZAJJ,Credit Card,2020-08-31,181356.96,Active,11.52,ZAR
ACC729342,CUS45618,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-02-14,931025.89,Closed,6.02,ZAR
ACC258993,CUS84098,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-02-08,832995.05,Dormant,8.19,ZAR
ACC898527,CUS82582,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2021-02-02,928025.55,Dormant,4.36,ZAR
ACC265176,CUS82582,FNB,Gateway,250655,FIRNZAJJ,Current,2022-12-15,765111.96,Active,5.98,ZAR
ACC496651,CUS82582,Capitec,Midrand,470010,CABLZAJJ,Current,2023-06-05,898983.58,Active,7.6,ZAR
ACC543271,CUS96361,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2024-03-27,687778.89,Closed,8.02,ZAR
ACC591142,CUS96361,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2020-10-12,141306.92,Closed,8.61,ZAR
ACC226412,CUS96361,Standard Bank,Umhlanga,051001,SBZAZAJJ,Savings,2022-07-15,436217.81,Dormant,7.64,ZAR
ACC104674,CUS96361,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2024-02-26,139358.11,Closed,9.18,ZAR
ACC442639,CUS30027,TymeBank,Digital,678910,TYMEZAJJ,Investment,2020-06-22,564439.12,Active,5.69,ZAR
ACC388879,CUS30027,FNB,Tyger Valley,250655,FIRNZAJJ,Current,2023-04-26,826114.66,Dormant,4.65,ZAR
ACC499851,CUS30027,FNB,Fourways,250655,FIRNZAJJ,Savings,2023-04-02,125960.85,Closed,10.02,ZAR
ACC653484,CUS21335,TymeBank,Digital,678910,TYMEZAJJ,Investment,2021-01-17,755092.96,Dormant,9.43,ZAR
ACC942270,CUS21335,ABSA,Cape Town CBD,632005,ABSAZAJJ,Current,2023-09-18,108910.4,Active,6.63,ZAR
ACC210060,CUS21335,FNB,Fourways,250655,FIRNZAJJ,Credit Card,2021-05-20,468119.25,Active,9.99,ZAR
ACC674896,CUS21335,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2023-11-29,459947.61,Active,9.01,ZAR
ACC103348,CUS11142,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Investment,2020-09-01,922765.81,Active,10.02,ZAR
ACC329365,CUS11142,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2024-09-29,437927.33,Closed,7.71,ZAR
ACC639153,CUS11142,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2021-02-02,598571.85,Active,10.56,ZAR
ACC691327,CUS11142,Capitec,Claremont,470010,CABLZAJJ,Investment,2021-12-01,874150.13,Active,7.45,ZAR
ACC407719,CUS89787,ABSA,Pretoria Central,632005,ABSAZAJJ,Investment,2022-09-01,705224.45,Closed,5.1,ZAR
ACC609777,CUS89787,ABSA,Durban Central,632005,ABSAZAJJ,Current,2020-06-23,898643.92,Closed,3.67,ZAR
ACC169308,CUS94442,Standard Bank,Century City,051001,SBZAZAJJ,Home Loan,2024-08-23,897082.33,Dormant,10.23,ZAR
ACC482735,CUS64690,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2021-01-10,837432.6,Active,10.37,ZAR
ACC540221,CUS49488,FNB,Gateway,250655,FIRNZAJJ,Home Loan,2020-11-22,583725.22,Dormant,11.04,ZAR
ACC155166,CUS55574,Discovery Bank,Sea Point,679000,DISCJJ,Current,2023-11-11,645533.26,Closed,5.02,ZAR
ACC521359,CUS71455,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2023-02-24,512436.55,Active,7.42,ZAR
ACC477573,CUS71455,ABSA,Pretoria Central,632005,ABSAZAJJ,Current,2021-05-21,924213.17,Active,4.5,ZAR
ACC518665,CUS78020,ABSA,Durban Central,632005,ABSAZAJJ,Investment,2022-03-13,978902.59,Active,10.88,ZAR
ACC448557,CUS96957,Nedbank,Rivonia,198765,NEDSZAJJ,Current,2022-08-03,918858.47,Closed,11.56,ZAR
ACC286630,CUS96957,Discovery Bank,Sea Point,679000,DISCJJ,Current,2021-11-13,360209.03,Active,9.11,ZAR
ACC704789,CUS23407,ABSA,Cape Town CBD,632005,ABSAZAJJ,Investment,2024-06-11,909677.46,Active,11.57,ZAR
ACC696743,CUS95673,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2023-07-15,408979.84,Active,3.63,ZAR
ACC531348,CUS95673,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2022-06-20,25026.44,Closed,6.67,ZAR
ACC565435,CUS95673,Capitec,Claremont,470010,CABLZAJJ,Credit Card,2020-08-15,775861.22,Active,5.36,ZAR
ACC826677,CUS95673,TymeBank,Digital,678910,TYMEZAJJ,Investment,2021-09-25,593027.66,Closed,11.71,ZAR
ACC315456,CUS13874,Capitec,Midrand,470010,CABLZAJJ,Savings,2023-03-29,93972.46,Dormant,9.0,ZAR
ACC845852,CUS97977,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2020-10-15,381673.61,Active,8.97,ZAR
ACC487648,CUS97977,Nedbank,Musgrave,198765,NEDSZAJJ,Home Loan,2022-10-06,992195.39,Active,6.51,ZAR
ACC666447,CUS97977,TymeBank,Digital,678910,TYMEZAJJ,Investment,2022-12-15,444899.53,Closed,5.15,ZAR
ACC384725,CUS97977,Capitec,Midrand,470010,CABLZAJJ,Current,2022-09-15,976940.38,Active,10.66,ZAR
ACC643490,CUS40736,ABSA,Durban Central,632005,ABSAZAJJ,Current,2022-10-29,846044.7,Closed,10.63,ZAR
ACC135755,CUS40736,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2022-07-31,412009.55,Active,11.21,ZAR
